iter	Logloss
516	0.0001358754374
517	0.0001358754374
518	0.0001358754374
519	0.0001358754374
520	0.0001358754374
521	0.0001358754374
522	0.0001358754374
523	0.0001358754374
524	0.0001358754374
525	0.0001358754374
526	0.0001358754374
527	0.0001358754374
528	0.0001358754374
529	0.0001358754374
530	0.0001358754374
531	0.0001358754374
532	0.0001358754374
533	0.0001358754374
534	0.0001358754374
535	0.0001358754374
536	0.0001358754374
537	0.0001358754374
538	0.0001358754374
539	0.0001358754374
540	0.0001358754374
541	0.0001358754374
542	0.0001358754374
543	0.0001358754374
544	0.0001358754374
545	0.0001358754374
546	0.0001358754374
547	0.0001358754374
548	0.0001358754374
549	0.0001358754374
550	0.0001358754374
551	0.0001358754374
552	0.0001358754374
553	0.0001358754374
554	0.0001358754374
555	0.0001358754374
556	0.0001358754374
557	0.0001358754374
558	0.0001358754374
559	0.0001358754374
560	0.0001358754374
561	0.0001358754374
562	0.0001358754374
563	0.0001358754374
564	0.0001358754374
565	0.0001358754374
566	0.0001358754374
567	0.0001358754374
568	0.0001358754374
569	0.0001358754374
570	0.0001358754374
571	0.0001358754374
572	0.0001358754374
573	0.0001358754374
574	0.0001358754374
575	0.0001358754374
576	0.0001358754374
577	0.0001358754374
578	0.0001358754374
579	0.0001358754374
580	0.0001358754374
581	0.0001358754374
582	0.0001358754374
583	0.0001358754374
584	0.0001358754374
585	0.0001358754374
586	0.0001358754374
587	0.0001358754374
588	0.0001358754374
589	0.0001358754374
590	0.0001358754374
591	0.0001358754374
592	0.0001358754374
593	0.0001358754374
594	0.0001358754374
595	0.0001358754374
596	0.0001358754374
597	0.0001358754374
598	0.0001358754374
599	0.0001358754374
600	0.0001358754374
601	0.0001358754374
602	0.0001358754374
603	0.0001358754374
604	0.0001358754374
605	0.0001358754374
606	0.0001358754374
607	0.0001358754374
608	0.0001358754374
609	0.0001358754374
610	0.0001358754374
611	0.0001358754374
612	0.0001358754374
613	0.0001358754374
614	0.0001358754374
615	0.0001358754374
616	0.0001358754374
617	0.0001358754374
618	0.0001358754374
619	0.0001358754374
620	0.0001358754374
621	0.0001358754374
622	0.0001358754374
623	0.0001358754374
624	0.0001358754374
625	0.0001358754374
626	0.0001358754374
627	0.0001358754374
628	0.0001358754374
629	0.0001358754374
630	0.0001358754374
631	0.0001358754374
632	0.0001358754374
633	0.0001358754374
634	0.0001358754374
635	0.0001358754374
636	0.0001358754374
637	0.0001358754374
638	0.0001358754374
639	0.0001358754374
640	0.0001358754374
641	0.0001358754374
642	0.0001358754374
643	0.0001358754374
644	0.0001358754374
645	0.0001358754374
646	0.0001358754374
647	0.0001358754374
648	0.0001358754374
649	0.0001358754374
650	0.0001358754374
651	0.0001358754374
652	0.0001358754374
653	0.0001358754374
654	0.0001358754374
655	0.0001358754374
656	0.0001358754374
657	0.0001358754374
658	0.0001358754374
659	0.0001358754374
660	0.0001358754374
661	0.0001358754374
662	0.0001358754374
663	0.0001358754374
664	0.0001358754374
665	0.0001358754374
666	0.0001358754374
667	0.0001358754374
668	0.0001358754374
669	0.0001358754374
670	0.0001358754374
671	0.0001358754374
672	0.0001358754374
673	0.0001358754374
674	0.0001358754374
675	0.0001358754374
676	0.0001358754374
677	0.0001358754374
678	0.0001358754374
679	0.0001358754374
680	0.0001358754374
681	0.0001358754374
682	0.0001358754374
683	0.0001358754374
684	0.0001358754374
685	0.0001358754374
686	0.0001358754374
687	0.0001358754374
688	0.0001358754374
689	0.0001358754374
690	0.0001358754374
691	0.0001358754374
692	0.0001358754374
693	0.0001358754374
694	0.0001358754374
695	0.0001358754374
696	0.0001358754374
697	0.0001358754374
698	0.0001358754374
699	0.0001358754374
700	0.0001358754374
701	0.0001358754374
702	0.0001358754374
703	0.0001358754374
704	0.0001358754374
705	0.0001358754374
706	0.0001358754374
707	0.0001358754374
708	0.0001358754374
709	0.0001358754374
710	0.0001358754374
711	0.0001358754374
712	0.0001358754374
713	0.0001358754374
714	0.0001358754374
715	0.0001358754374
716	0.0001358754374
717	0.0001358754374
718	0.0001358754374
719	0.0001358754374
720	0.0001358754374
721	0.0001358754374
722	0.0001358754374
723	0.0001358754374
724	0.0001358754374
725	0.0001358754374
726	0.0001358754374
727	0.0001358754374
728	0.0001358754374
729	0.0001358754374
730	0.0001358754374
731	0.0001358754374
732	0.0001358754374
733	0.0001358754374
734	0.0001358754374
735	0.0001358754374
736	0.0001358754374
737	0.0001358754374
738	0.0001358754374
739	0.0001358754374
740	0.0001358754374
741	0.0001358754374
742	0.0001358754374
743	0.0001358754374
744	0.0001358754374
745	0.0001358754374
746	0.0001358754374
747	0.0001358754374
748	0.0001358754374
749	0.0001358754374
750	0.0001358754374
751	0.0001358754374
752	0.0001358754374
753	0.0001358754374
754	0.0001358754374
755	0.0001358754374
756	0.0001358754374
757	0.0001358754374
758	0.0001358754374
759	0.0001358754374
760	0.0001358754374
761	0.0001358754374
762	0.0001358754374
763	0.0001358754374
764	0.0001358754374
765	0.0001358754374
766	0.0001358754374
767	0.0001358754374
768	0.0001358754374
769	0.0001358754374
770	0.0001358754374
771	0.0001358754374
772	0.0001358754374
773	0.0001358754374
774	0.0001358754374
775	0.0001358754374
776	0.0001358754374
777	0.0001358754374
778	0.0001358754374
779	0.0001358754374
780	0.0001358754374
781	0.0001358754374
782	0.0001358754374
783	0.0001358754374
784	0.0001358754374
785	0.0001358754374
786	0.0001358754374
787	0.0001358754374
788	0.0001358754374
789	0.0001358754374
790	0.0001358754374
791	0.0001358754374
792	0.0001358754374
793	0.0001358754374
794	0.0001358754374
795	0.0001358754374
796	0.0001358754374
797	0.0001358754374
798	0.0001358754374
799	0.0001358754374
800	0.0001358754374
801	0.0001358754374
802	0.0001358754374
803	0.0001358754374
804	0.0001358754374
805	0.0001358754374
806	0.0001358754374
807	0.0001358754374
808	0.0001358754374
809	0.0001358754374
810	0.0001358754374
811	0.0001358754374
812	0.0001358754374
813	0.0001358754374
814	0.0001358754374
815	0.0001358754374
816	0.0001358754374
817	0.0001358754374
818	0.0001358754374
819	0.0001358754374
820	0.0001358754374
821	0.0001358754374
822	0.0001358754374
823	0.0001358754374
824	0.0001358754374
825	0.0001358754374
826	0.0001358754374
827	0.0001358754374
828	0.0001358754374
829	0.0001358754374
830	0.0001358754374
831	0.0001358754374
832	0.0001358754374
833	0.0001358754374
834	0.0001358754374
835	0.0001358754374
836	0.0001358754374
837	0.0001358754374
838	0.0001358754374
839	0.0001358754374
840	0.0001358754374
841	0.0001358754374
842	0.0001358754374
843	0.0001358754374
844	0.0001358754374
845	0.0001358754374
846	0.0001358754374
847	0.0001358754374
848	0.0001358754374
849	0.0001358754374
850	0.0001358754374
851	0.0001358754374
852	0.0001358754374
853	0.0001358754374
854	0.0001358754374
855	0.0001358754374
856	0.0001358754374
857	0.0001358754374
858	0.0001358754374
859	0.0001358754374
860	0.0001358754374
861	0.0001358754374
862	0.0001358754374
863	0.0001358754374
864	0.0001358754374
865	0.0001358754374
866	0.0001358754374
867	0.0001358754374
868	0.0001358754374
869	0.0001358754374
870	0.0001358754374
871	0.0001358754374
872	0.0001358754374
873	0.0001358754374
874	0.0001358754374
875	0.0001358754374
876	0.0001358754374
877	0.0001358754374
878	0.0001358754374
879	0.0001358754374
880	0.0001358754374
881	0.0001358754374
882	0.0001358754374
883	0.0001358754374
884	0.0001358754374
885	0.0001358754374
886	0.0001358754374
887	0.0001358754374
888	0.0001358754374
889	0.0001358754374
890	0.0001358754374
891	0.0001358754374
892	0.0001358754374
893	0.0001358754374
894	0.0001358754374
895	0.0001358754374
896	0.0001358754374
897	0.0001358754374
898	0.0001358754374
899	0.0001358754374
900	0.0001358754374
901	0.0001358754374
902	0.0001358754374
903	0.0001358754374
904	0.0001358754374
905	0.0001358754374
906	0.0001358754374
907	0.0001358754374
908	0.0001358754374
909	0.0001358754374
910	0.0001358754374
911	0.0001358754374
912	0.0001358754374
913	0.0001358754374
914	0.0001358754374
915	0.0001358754374
916	0.0001358754374
917	0.0001358754374
918	0.0001358754374
919	0.0001358754374
920	0.0001358754374
921	0.0001358754374
922	0.0001358754374
923	0.0001358754374
924	0.0001358754374
925	0.0001358754374
926	0.0001358754374
927	0.0001358754374
928	0.0001358754374
929	0.0001358754374
930	0.0001358754374
931	0.0001358754374
932	0.0001358754374
933	0.0001358754374
934	0.0001358754374
935	0.0001358754374
936	0.0001358754374
937	0.0001358754374
938	0.0001358754374
939	0.0001358754374
940	0.0001358754374
941	0.0001358754374
942	0.0001358754374
943	0.0001358754374
944	0.0001358754374
945	0.0001358754374
946	0.0001358754374
947	0.0001358754374
948	0.0001358754374
949	0.0001358754374
950	0.0001358754374
951	0.0001358754374
952	0.0001358754374
953	0.0001358754374
954	0.0001358754374
955	0.0001358754374
956	0.0001358754374
957	0.0001358754374
958	0.0001358754374
959	0.0001358754374
960	0.0001358754374
961	0.0001358754374
962	0.0001358754374
963	0.0001358754374
964	0.0001358754374
965	0.0001358754374
966	0.0001358754374
967	0.0001358754374
968	0.0001358754374
969	0.0001358754374
970	0.0001358754374
971	0.0001358754374
972	0.0001358754374
973	0.0001358754374
974	0.0001358754374
975	0.0001358754374
976	0.0001358754374
977	0.0001358754374
978	0.0001358754374
979	0.0001358754374
980	0.0001358754374
981	0.0001358754374
982	0.0001358754374
983	0.0001358754374
984	0.0001358754374
985	0.0001358754374
986	0.0001358754374
987	0.0001358754374
988	0.0001358754374
989	0.0001358754374
990	0.0001358754374
991	0.0001358754374
992	0.0001358754374
993	0.0001358754374
994	0.0001358754374
995	0.0001358754374
996	0.0001358754374
997	0.0001358754374
998	0.0001358754374
999	0.0001358754374
